D09SLS3M	phv00117530.v2.p2	BEGINNER, STILL SMOKES? Q 2.02a
D09CGTDY	phv00117531.v2.p2	CIGARETTES, # SMOKED/DAY. Q 2.03
D09CHGQT	phv00117538.v2.p2	PLAN TO QUIT SMOKING IN NEXT 6 MOS. Q 2.06
D09QUIT	phv00117542.v2.p2	HOW INTERESTED IN QUITTING SMOKING. 2,07
D09SPEND	phv00117545.v2.p2	EVER SPENT MONEY TO QUIT SMOKING. Q 2.09
D09CIGAR	phv00117546.v2.p2	DO YOU STILL SMOKE CIGARS? Q 3.01
D09PIPE	phv00117547.v2.p2	DO YOU STILL SMOKE A PIPE? Q 4.01
D09SNUFF	phv00117548.v2.p2	DO YOU STILL USE SMOKELESS TOB.? Q 5.01
E02SMOKE	phv00118268.v2.p2	SMOKED IN PAST 24 HOURS? Q 1
E02DTSMK	phv00118301.v2.p2	DATE SUBJECT LAST SMOKED. Q 1
E02TMSMK	phv00118302.v2.p2	TIME SUBJECT LAST SMOKED. Q 1
E09UPC	phv00118739.v2.p2	CIGARETTES USED - UPC CODE
E09BRAND	phv00118740.v2.p2	CIGARETTE BRAND NAME
E09SMKNW	phv00118741.v2.p2	STILL SMOKE? Q 2.01
E09QTNUM	phv00118742.v2.p2	HOW LONG SINCE SMOKED REG - NUMBER. Q 2.01a
E09QTFRQ	phv00118743.v2.p2	HOW LONG SINCE SMOKED REG - UNIT. Q 2.01a
E09STS3M	phv00118744.v2.p2	STARTED SMOKING, PAST 3 MOS? Q 2.02
E09SLS3M	phv00118745.v2.p2	BEGINNER, STILL SMOKES? Q 2.02a
E09CGTDY	phv00118746.v2.p2	CIGARETTES, # SMOKED/DAY. Q 2.03
E09SMKDY	phv00118747.v2.p2	SMOKE EVERY DAY. Q 2.04
E09CHGQT	phv00118754.v2.p2	PLAN TO QUIT SMOKING IN NEXT 6 MOS. Q 2.07
E09QUIT	phv00118758.v2.p2	HOW INTERESTED IN QUITTING SMOKING. Q 2.08
E09CIGAR	phv00118759.v2.p2	DO YOU STILL SMOKE CIGARS? Q 3.01
E09PIPE	phv00118760.v2.p2	DO YOU STILL SMOKE A PIPE? Q 4.01
E09SNUFF	phv00118761.v2.p2	DO YOU STILL USE SMOKELESS TOB? Q 5.01
E10TOBAC	phv00118764.v2.p2	HAS USED A TOBACCO PRODUCT. Q 1
E10CIGS	phv00118765.v2.p2	HAS SMOKED CIGARETTES. Q 2
E10CIGAR	phv00118766.v2.p2	HAS SMOKED CIGARS. Q 3
E10PIPE	phv00118767.v2.p2	HAS SMOKED A PIPE. Q 4
E10SMKLS	phv00118768.v2.p2	HAS USED SMOKELESS TOBACCO. Q 5
E10GUMEV	phv00118769.v2.p2	EVER USED NICOTINE GUM? Q 6
E10GUMWK	phv00118770.v2.p2	USED NICOTINE GUM IN PAST WEEK. Q 6
E10PATEV	phv00118771.v2.p2	EVER USED NICOTINE PATCH? Q 7
E10PATWK	phv00118772.v2.p2	USED NICOTINE PATCH IN PAST WEEK. Q 7
E10SPSMK	phv00118773.v2.p2	DOES SPOUSE CURRENTLY SMOKE CIGARETTES. Q 8
E10LVHME	phv00118774.v2.p2	# OF PERSONS YOU LIVE WITH WHO SMOKE CIG. Q 9
E10EXHME	phv00118775.v2.p2	HRS/WK EXPOSED TO SMOKE IN HOME. Q 10
E10EXSML	phv00118776.v2.p2	HRS/WK EXPOSED TO SMOKE IN SMALL AREA. Q 11
E10EXLRG	phv00118777.v2.p2	HRS/WK EXPOSED TO SMOKE IN LARGE AREA. Q 12
E10SMKPL	phv00118778.v2.p2	SMOKING POLICY AT YOUR WORKPLACE. Q 13
E10SMOKE	phv00118780.v2.p2	SMOKING STATUS
E17JOINT	phv00118988.v2.p2	# OF MARIJUANA JOINTS SMOKED/DAY. Q 3
E17CKSMK	phv00118995.v2.p2	HOW TAKE CRACK? SMOKE. Q 5
E17SPSMK	phv00119005.v2.p2	HOW TAKE SPEED? SMOKE. Q 9
E17HESMK	phv00119017.v2.p2	HOW TAKE HEROIN? SMOKE. Q 11
E53CIGTM	phv00119495.v2.p2	TIME LAST SMOKED
E53CIG24	phv00119522.v2.p2	SMOKED IN PAST 24 HRS?
F02SMOKE	phv00119694.v2.p2	SMOKED IN PAST 24 HOURS? Q 1
F02TMSMK	phv00119726.v2.p2	TIME SUBJECT LAST SMOKED. Q 1
F02DTSMK	phv00119728.v2.p2	DATE SUBJECT LAST SMOKED. Q 1
F09SMKNW	phv00120039.v2.p2	STILL SMOKE? Q 2.01
F09STS3M	phv00120040.v2.p2	STARTED SMOKING, PAST 3 MOS? Q 2.02
F09CGTDY	phv00120041.v2.p2	CIGARETTES, # SMOKED/DAY. Q 2.03
F09QTNUM	phv00120042.v2.p2	HOW LONG SINCE SMOKED REG - NUMBER. Q 2.01a
F09QTFRQ	phv00120043.v2.p2	HOW LONG SINCE SMOKED REG - UNIT. q 2.01a
F09SLS3M	phv00120044.v2.p2	BEGINNER, STILL SMOKES? Q 2.02a
F09SMKDY	phv00120045.v2.p2	SMOKE EVERY DAY. Q 2.04
F09SMK30	phv00120051.v2.p2	SMOKED ON HOW MANY DAYS IN PAST 30. Q 2.04a
F09CIGDY	phv00120052.v2.p2	ON SMOKE DAYS, HOW MANY CIGARETTES. Q 2.04b
F09CHGQT	phv00120053.v2.p2	PLAN TO QUIT SMOKING COMPLETELY. Q 2.07
F09CHGNO	phv00120054.v2.p2	PLAN TO CUT DOWN NUMBER OF CIGARET. Q 2.07
F09CHGLO	phv00120055.v2.p2	PLAN TO CHANGE TO LOW TAR CIGARETTE. Q 2.07
F09QUIT	phv00120057.v2.p2	HOW INTERESTED IN QUITTING SMOKING. Q 2.08
F09CIGAR	phv00120058.v2.p2	DO YOU STILL SMOKE CIGARS? Q 3.01
F09PIPE	phv00120059.v2.p2	DO YOU STILL SMOKE A PIPE? Q 4.01
F09SNUFF	phv00120060.v2.p2	DO YOU STILL USE SMOKELESS TOB? Q 5.01
F10TOBAC	phv00120064.v2.p2	HAS USED A TOBACCO PRODUCT. Q 1
F10CIGS	phv00120065.v2.p2	HAS SMOKED CIGARETTES. Q 2
F10CIGAR	phv00120066.v2.p2	HAS SMOKED CIGARS. Q 3
F10PIPE	phv00120067.v2.p2	HAS SMOKED A PIPE. Q 4
F10SMKLS	phv00120068.v2.p2	HAS USED SMOKELESS TOBACCO. Q 5
F10GUMEV	phv00120069.v2.p2	EVER USED NICOTINE GUM? Q 6
F10GUMWK	phv00120070.v2.p2	USED NICOTINE GUM IN PAST WEEK. Q 6
F10PATEV	phv00120071.v2.p2	EVER USED NICOTINE PATCH? Q 7
F10SPSMK	phv00120072.v2.p2	DOES SPOUSE CURRENTLY SMOKE CIGARETTES. Q 8
F10LVHME	phv00120073.v2.p2	# CIGARETTE SMOKERS YOU LIVE WITH. Q 9
F10EXHME	phv00120074.v2.p2	HRS/WK EXPOSED TO SMOKE IN HOME. Q 10
F10EXSML	phv00120075.v2.p2	HRS/WK EXPOSED TO SMOKE IN SMALL AREA. Q 11
F10EXLRG	phv00120076.v2.p2	HRS/WK EXPOSED TO SMOKE IN LARGE AREA. Q 12
F10SMKPL	phv00120077.v2.p2	SMOKING POLICY AT YOUR WORKPLACE. Q 13
F10PATWK	phv00120078.v2.p2	USED NICOTINE PATCH IN PAST WEEK
F10SMOKE	phv00120080.v2.p2	SMOKING STATUS
FHL111	phv00120699.v2.p2	DID YOU SMOKE CIGARETTES
FHL111A	phv00120700.v2.p2	NUMBER OF CIGARETTES
ltsmk0	phv00121174.v2.p2	Lifetime pack-years of cigarettes smoked @year 0
ltsmk2	phv00121175.v2.p2	Lifetime pack-years of cigarettes smoked @year 2
ltsmk5	phv00121176.v2.p2	Lifetime pack-years of cigarettes smoked @year 5
ltsmk7	phv00121177.v2.p2	Lifetime pack-years of cigarettes smoked @year 7
ltsmk10	phv00121178.v2.p2	Lifetime pack-years of cigarettes smoked @year 10
ltsmk15	phv00121179.v2.p2	Lifetime pack-years of cigarettes smoked @year 15
ltsmk0	phv00121256.v2.p2	Lifetime pack-years of cigarettes smoked @year 0
A10SMOKE	phv00129536.v2.p2	Cigarette smoking status at Exam 1
B10SMOKE	phv00129537.v2.p2	Smoking status at Exam 2
C10SMOKE	phv00129538.v2.p2	Smoking status at Exam 3
D10SMOKE	phv00129539.v2.p2	Smoking status at Exam 4
E10SMOKE	phv00129540.v2.p2	Smoking status at Exam 5
F10SMOKE	phv00129541.v2.p2	Smoking status at Exam 6
G10SMOKE	phv00129542.v2.p2	Smoking status at Exam 7
ESP_current_smoker_baseline	phv00190578.v1.p2	Current smoking status at baseline (0/1)
ESP_former_smoker_baseline	phv00190579.v1.p2	Former smoking status at baseline (0/1)
